1,0.61266,0.63058,1,1,1,2,4,0.5,0,0,5,0,0,0.5,0
2,0.4148,0.55086,1,1,2,3,5,0.46279,0,1,5,0,0,0.96279,1
3,0.52282,0.55741,1,1,2,3,5,0.37495,0,2,5,0,0,1.3377,2
4,0.48017,0.44925,1,1,2,3,5,0.13797,0,3,5,0,0,1.4757,3
5,0,0.68205,3,1,0,3,5,0.46253,0,4,5,0,0,1.9382,4
6,0.52641,0.46905,1,1,1,2,4,0.5899,0,5,5,0,0,2.5281,5
7,0.48243,0.60296,1,1,1,2,4,0.43056,0,6,5,0,0,2.9587,6
8,0,0.61591,2,1,0,2,4,0.26393,0,7,5,0,0,3.2226,7
9,0.5789,0,1,1,1,2,0,0,1,0,5,0,1,3.2226,8
10,0.58834,0.46809,1,1,1,2,5,0.92667,1,0,5,0,0,4.1493,9
11,0,0.66447,3,1,0,3,4,0.15457,1,1,5,0,0,4.3039,10
12,0,0.59121,2,1,0,2,5,0.95425,1,2,5,0,0,5.2581,11
13,0.56975,0.42836,1,1,1,2,5,0.88661,1,3,5,0,0,6.1447,12
14,0,0.63127,2,1,0,2,5,0.49624,1,4,5,0,0,6.641,13
15,0.42551,0.44263,1,1,1,2,5,0.54772,1,5,5,0,0,7.1887,14
16,0.46395,0.40285,1,1,1,2,5,0.79741,1,6,5,0,0,7.9861,15
17,0,0.57176,3,1,0,3,4,0.071175,1,7,5,0,0,8.0573,16
18,0.5774,0.4388,1,1,1,2,5,0.97096,1,8,5,0,0,9.0282,17
19,0.49009,0,1,1,1,2,0,0,0,0,5,0,1,9.0282,18
20,0,0.64442,3,1,0,3,5,0.7539,0,0,5,0,0,9.7821,19
21,0.4663,0.48114,1,1,1,2,4,0.58025,0,1,5,0,0,10.362,20
22,0,0.64794,3,1,0,3,5,0.53797,0,2,5,0,0,10.9,21
23,0.47111,0.42461,1,1,1,2,4,0.24626,0,3,5,0,0,11.147,22
24,0,0.54978,2,1,0,2,4,0.072323,0,4,5,0,0,11.219,23
25,0,0.55088,3,1,0,3,5,0.88392,0,5,5,0,0,12.103,24
26,0,0,2,1,0,2,0,0,0,6,5,0,1,12.103,25
27,0,0.61876,2,1,0,2,4,0.21647,0,6,5,0,0,12.319,26
28,0,0,1,1,0,0,0,0,0,7,5,1,0,12.319,27
29,0.47636,0.48185,1,1,2,3,5,0.95899,0,7,5,0,0,13.278,28
30,0.53724,0.46991,1,1,2,3,5,0.82223,0,8,5,0,0,14.101,29
31,0.48757,0.49074,1,1,2,3,4,0.22619,1,0,5,0,0,14.327,30
32,0,0.69089,3,1,0,3,4,0.21924,1,1,5,0,0,14.546,31
33,0,0.55974,2,1,0,2,5,0.62627,1,2,5,0,0,15.172,32
34,0.57696,0.68131,1,1,2,3,4,0.20317,1,3,5,0,0,15.375,33
35,0,0.60672,2,1,0,2,5,0.90001,1,4,5,0,0,16.275,34
36,0.46017,0.52641,1,1,1,2,5,0.89337,1,5,5,0,0,17.169,35
37,0.52228,0.55484,1,1,1,2,5,0.9607,1,6,5,0,0,18.13,36
38,0.45832,0.43433,1,1,1,2,5,0.71608,1,7,5,0,0,18.846,37
39,0,0.55365,2,1,0,2,4,0.08411,0,0,5,0,0,18.93,38
40,0.6107,0,1,1,2,3,0,0,0,1,5,0,1,18.93,39
41,0.46078,0.43416,1,1,2,3,5,0.96036,0,1,5,0,0,19.89,40
42,0,0.65341,2,1,0,2,4,0.97359,0,2,4,0,0,20.864,0
43,0.51443,0.4837,1,1,2,3,5,0.09853,0,3,4,0,0,20.962,1
44,0,0.63957,3,1,0,3,5,0.053039,0,4,4,0,0,21.015,2
45,0,0.65012,3,1,0,3,5,0.35411,0,5,4,0,0,21.369,3
46,0,0.63411,2,1,0,2,4,0.4415,0,6,4,0,0,21.811,4
47,0.64473,0.54148,1,1,2,3,5,0.40318,0,7,4,0,0,22.214,5
48,0,0.58347,2,1,0,2,5,0.18749,1,0,4,0,0,22.401,6
49,0,0.52499,2,1,0,2,5,0.22725,1,1,4,0,0,22.629,7
50,0.50411,0.43795,1,1,2,3,4,0.61007,1,2,4,0,0,23.239,8
51,0,0.63865,3,1,0,3,4,0.61396,1,3,4,0,0,23.853,9
52,0.47607,0.5447,1,1,2,3,4,0.59319,1,4,4,0,0,24.446,10
53,0.45206,0.37571,1,1,2,3,4,0.67544,1,5,4,0,0,25.121,11
54,0,0.56856,3,1,0,3,4,0.69119,1,6,4,0,0,25.813,12
55,0,0.49993,3,1,0,3,5,0.32714,0,0,4,0,0,26.14,13
56,0.52426,0.44778,1,1,1,2,4,0.75627,0,1,4,0,0,26.896,14
57,0,0.60607,3,1,0,3,5,0.12422,0,2,4,0,0,27.02,15
58,0,0,2,1,0,2,0,0,0,3,4,0,1,27.02,16
59,0,0.6409,3,1,0,3,5,0.39899,0,3,4,0,0,27.419,17
60,0.62755,0.40889,1,1,1,2,4,0.84499,0,4,4,0,0,28.264,18
61,0.65707,0.62366,1,1,2,3,5,0.23722,0,5,4,0,0,28.501,19
62,0,0.64065,2,1,0,2,4,0.89943,0,6,4,0,0,29.401,20
63,0.56535,0.57442,1,1,2,3,5,0.060559,0,7,4,0,0,29.461,21
64,0,0,1,1,0,0,0,0,1,0,4,1,0,29.461,22
65,0.49682,0.54882,1,1,1,2,5,0.15299,1,0,4,0,0,29.614,23
66,0,0.62824,3,1,0,3,4,0.68402,1,1,4,0,0,30.298,24
67,0,0.60666,2,1,0,2,5,0.19892,1,2,4,0,0,30.497,25
68,0.52298,0.58104,1,1,2,3,4,0.99255,1,3,4,0,0,31.49,26
69,0.42805,0.38113,1,1,2,3,4,0.8653,1,4,4,0,0,32.355,27
70,0.43082,0.46193,1,1,2,3,4,0.7732,1,5,4,0,0,33.128,28
71,0,0.57924,2,1,0,2,5,0.026462,1,6,4,0,0,33.155,29
72,0,0.57631,3,1,0,3,4,0.71338,1,7,4,0,0,33.868,30
73,0,0.54375,3,1,0,3,4,0.83095,1,8,4,0,0,34.699,31
