1,0.48274,0.52846,1,1,2,3,5,0.5,0,0,4,0,0,0.5,0
2,0.70032,0.50441,1,1,1,2,4,0.87769,0,1,4,0,0,1.3777,1
3,0.55553,0.51001,1,1,1,2,4,0.52832,0,2,4,0,0,1.906,2
4,0,0.62013,2,1,0,2,4,0.76658,0,3,4,0,0,2.6726,3
5,0,0.59265,3,1,0,3,5,0.36305,0,4,4,0,0,3.0356,4
6,0.58278,0.39304,1,1,1,2,4,0.73594,0,5,4,0,0,3.7716,5
7,0,0.61404,3,1,0,3,5,0.081177,0,6,4,0,0,3.8528,6
8,0.529,0.39071,1,1,1,2,4,0.97264,0,7,4,0,0,4.8254,7
9,0.64572,0.37769,1,1,1,2,4,0.96581,0,8,4,0,0,5.7912,8
10,0.54576,0.37205,1,1,1,2,4,0.75473,0,9,4,0,0,6.5459,9
11,0.52887,0.37357,1,1,2,3,4,0.78383,1,0,4,0,0,7.3298,10
12,0.53755,0.42823,1,1,2,3,4,0.9545,1,1,4,0,0,8.2843,11
13,0,0.66673,3,1,0,3,4,0.92355,1,2,4,0,0,9.2078,12
14,0.56783,0.44275,1,1,2,3,4,0.98001,1,3,4,0,0,10.188,13
15,0.46714,0.38503,1,1,2,3,4,0.95785,1,4,4,0,0,11.146,14
16,0.59077,0.36167,1,1,2,3,4,0.89645,1,5,4,0,0,12.042,15
17,0,0.68737,2,1,0,2,5,0.010376,1,6,4,0,0,12.052,16
18,0,0.45269,3,1,0,3,4,0.84574,1,7,4,0,0,12.898,17
19,0.45581,0.36257,1,1,2,3,4,0.83129,1,8,4,0,0,13.73,18
20,0,0,2,1,0,2,0,0,1,9,4,1,0,13.73,19
21,0.5404,0.46406,1,1,2,3,4,0.93151,1,9,4,0,0,14.661,20
22,0,0.65744,2,1,0,2,4,0.71434,0,0,4,0,0,15.375,21
23,0.53311,0.52641,1,1,2,3,5,0.19882,0,1,4,0,0,15.574,22
24,0,0.66073,2,1,0,2,4,0.74398,0,2,4,0,0,16.318,23
25,0,0.61269,3,1,0,3,5,0.28119,0,3,4,0,0,16.599,24
