1,0.60543,0.67437,1,1,2,3,5,0.5,0,0,4,0,0,0.5,0
2,0.50515,0,1,1,1,2,0,0,0,1,4,0,1,0.5,1
3,0.4749,0,1,1,2,3,0,0,0,1,4,0,1,0.5,2
4,0.35775,0.35356,1,1,1,2,4,0.73075,0,1,4,0,0,1.2308,3
5,0.36488,0.49468,1,1,1,2,4,0.83178,0,2,4,0,0,2.0625,4
6,0.31584,0.37016,1,1,1,2,4,0.54463,0,3,4,0,0,2.6072,5
7,0.31972,0.29953,1,1,1,2,4,0.49775,0,4,4,0,0,3.1049,6
8,0.30072,0.41626,1,1,2,3,4,0.74244,1,0,4,0,0,3.8473,7
9,0.30016,0.54331,1,1,1,2,5,0.023585,1,1,4,0,0,3.8709,8
10,0,0,2,1,0,2,0,0,1,2,4,1,0,3.8709,9
11,0.43027,0.5095,1,1,1,2,5,0.31501,1,2,4,0,0,4.1859,10
12,0.11906,0.49294,1,1,2,3,4,0.9426,1,3,4,0,0,5.1285,11
13,0,0,2,1,0,2,0,0,1,4,4,1,0,5.1285,12
14,0,0,3,1,0,3,0,0,1,4,4,1,0,5.1285,13
15,0,0,1,1,0,0,0,0,1,4,4,1,0,5.1285,14
16,0.41968,0,1,1,1,2,0,0,1,4,4,0,1,5.1285,15
17,0.3483,0.42177,1,1,1,2,5,0.68378,1,4,4,0,0,5.8123,16
18,0.28386,0.36187,1,1,1,2,4,0.29696,0,0,4,0,0,6.1093,17
19,0,0.64342,3,1,0,3,5,0.5442,0,1,4,0,0,6.6535,18
20,0.39694,0,1,1,2,3,0,0,0,2,4,0,1,6.6535,19
21,0,0.43951,3,1,0,3,5,0.28026,0,2,4,0,0,6.9337,20
22,0.65726,0.67328,1,1,2,3,5,0.10681,0,3,4,0,0,7.0405,21
23,0,0.73732,3,1,0,3,5,0.1397,0,4,4,0,0,7.1803,22
24,0,0.74585,2,1,0,2,4,0.77304,0,5,4,0,0,7.9533,23
25,0.62087,0.65175,1,1,1,2,5,0.16016,1,0,4,0,0,8.1134,24
26,0.68292,0.59913,1,1,2,3,4,0.98854,1,1,4,0,0,9.102,25
27,0.59645,0,1,1,1,2,0,0,1,2,4,0,1,9.102,26
28,0.44553,0.35469,1,1,2,3,4,0.91842,1,2,4,0,0,10.02,27
29,0,0,2,1,0,2,0,0,0,0,4,0,1,10.02,28
30,0.70334,0,1,1,1,2,0,0,0,0,4,0,1,10.02,29
31,0.46729,0,1,1,1,2,0,0,0,0,4,0,1,10.02,30
32,0,0,3,1,0,3,0,0,0,0,4,0,1,10.02,31
33,0.66909,0.43268,1,1,1,2,4,0.91404,0,0,4,0,0,10.934,32
34,0.57371,0,1,1,1,2,0,0,0,1,4,1,0,10.934,33
35,0,0,3,1,0,3,0,0,0,1,4,0,1,10.934,34
36,0,0,2,1,0,2,0,0,0,1,4,0,1,10.934,35
37,0,0,2,1,0,2,0,0,0,1,4,0,1,10.934,36
38,0.6527,0.52029,1,1,1,2,4,0.78142,0,1,4,0,0,11.716,37
39,0.4978,0.59912,1,1,1,2,4,0.95734,0,2,4,0,0,12.673,38
40,0.50599,0.49447,1,1,1,2,4,0.80195,0,3,4,0,0,13.475,39
41,0,0.57014,3,1,0,3,5,0.1569,0,4,4,0,0,13.632,40
42,0.51502,0.52712,1,1,1,2,5,0.78754,1,0,5,0,0,14.42,0
43,0.66591,0.53906,1,1,1,2,5,0.85888,1,1,5,0,0,15.278,1
44,0,0.66257,3,1,0,3,4,0.003808,1,2,5,0,0,15.282,2
45,0,0,2,1,0,2,0,0,1,3,5,0,1,15.282,3
46,0.67661,0.44145,1,1,1,2,5,0.87179,1,3,5,0,0,16.154,4
47,0,0.70593,2,1,0,2,5,0.86195,1,4,5,0,0,17.016,5
48,0.63947,0.42958,1,1,1,2,4,0.11029,0,0,5,0,0,17.126,6
49,0,0.51146,2,1,0,2,4,0.018316,0,1,5,0,0,17.145,7
50,0,0,1,1,0,0,0,0,0,2,5,1,0,17.145,8
51,0,0.73283,2,1,0,2,4,0.30402,0,2,5,0,0,17.449,9
52,0,0.59256,3,1,0,3,5,0.96959,0,3,5,0,0,18.418,10
53,0.58346,0.52101,1,1,1,2,4,0.011338,0,4,5,0,0,18.43,11
54,0.49669,0.56118,1,1,1,2,5,0.80281,1,0,5,0,0,19.232,12
55,0,0.64218,3,1,0,3,4,0.096826,1,1,5,0,0,19.329,13
56,0.42857,0.68288,1,1,1,2,5,0.74046,1,2,5,0,0,20.07,14
57,0.38438,0.5044,1,1,1,2,5,0.54142,1,3,5,0,0,20.611,15
58,0,0,3,1,0,3,0,0,1,4,5,0,1,20.611,16
59,0,0.56935,2,1,0,2,5,0.56697,1,4,5,0,0,21.178,17
60,0.50695,0.59632,1,1,1,2,5,0.65952,1,5,5,0,0,21.838,18
61,0.42335,0.50684,1,1,1,2,4,0.34073,0,0,5,0,0,22.178,19
