1,0.38382,0.67383,1,1,1,2,4,0.5,0,0,4,0,0,0.5,0
2,0,0,2,1,0,2,0,0,0,1,4,1,0,0.5,1
3,0.6971,0.31061,1,1,1,2,4,0.74931,0,1,4,0,0,1.2493,2
4,0.48563,0.3138,1,1,1,2,4,0.90971,0,2,4,0,0,2.159,3
5,0,0.60053,2,1,0,2,5,0.31099,1,0,4,0,0,2.47,4
6,0.48855,0.32622,1,1,1,2,5,0.38036,1,1,4,0,0,2.8504,5
7,0,0.66199,3,1,0,3,4,0.81337,1,2,4,0,0,3.6637,6
8,0.42972,0.36893,1,1,2,3,4,0.84084,1,3,4,0,0,4.5046,7
9,0,0.64497,2,1,0,2,5,0.092296,1,4,4,0,0,4.5969,8
10,0.53562,0.36702,1,1,2,3,4,0.83472,1,5,4,0,0,5.4316,9
11,0.55746,0,1,1,2,3,0,0,0,0,4,0,1,5.4316,10
12,0,0.71936,3,1,0,3,5,0.29668,0,0,4,0,0,5.7283,11
13,0.69533,0.32037,1,1,2,3,5,0.093847,0,1,4,0,0,5.8221,12
14,0,0,1,1,0,0,0,0,0,2,4,1,0,5.8221,13
15,0,0.70972,2,1,0,2,4,0.86889,0,2,4,0,0,6.691,14
16,0,0,3,1,0,3,0,0,0,3,4,1,0,6.691,15
17,0,0.52851,3,1,0,3,5,0.15718,0,3,4,0,0,6.8482,16
18,0.70857,0.53977,1,1,1,2,5,0.059408,1,0,4,0,0,6.9076,17
19,0,0.59214,2,1,0,2,5,0.086816,1,1,4,0,0,6.9944,18
20,0,0.58624,3,1,0,3,4,0.89869,1,2,4,0,0,7.8931,19
21,0,0.65498,3,1,0,3,4,0.84728,1,3,4,0,0,8.7404,20
22,0,0,1,1,0,0,0,0,1,4,4,1,0,8.7404,21
23,0.43643,0.37864,1,1,2,3,4,0.89285,1,4,4,0,0,9.6332,22
24,0.35469,0.3276,1,1,2,3,5,0.1238,0,0,4,0,0,9.757,23
25,0,0.63943,2,1,0,2,4,0.80314,0,1,4,0,0,10.56,24
26,0.47643,0.63317,1,1,1,2,4,0.94905,0,2,4,0,0,11.509,25
27,0,0.5298,3,1,0,3,5,0.40271,0,3,4,0,0,11.912,26
28,0,0.55775,3,1,0,3,5,0.34403,0,4,4,0,0,12.256,27
29,0,0.58389,2,1,0,2,4,0.71168,0,5,4,0,0,12.968,28
30,0,0.52324,2,1,0,2,5,0.25039,1,0,4,0,0,13.218,29
31,0.71972,0.55068,1,1,2,3,4,0.65432,1,1,4,0,0,13.872,30
32,0,0.52646,2,1,0,2,5,0.037089,1,2,4,0,0,13.909,31
33,0,0.46036,2,1,0,2,5,0.30908,1,3,4,0,0,14.218,32
34,0.6081,0.55924,1,1,2,3,5,0.31896,0,0,4,0,0,14.537,33
35,0,0.5198,3,1,0,3,5,0.055561,0,1,4,0,0,14.593,34
36,0.40231,0.54117,1,1,1,2,4,0.83696,0,2,4,0,0,15.43,35
37,0,0.57405,3,1,0,3,5,0.32636,0,3,4,0,0,15.756,36
38,0,0.59758,3,1,0,3,4,0.9803,1,0,4,0,0,16.737,37
39,0,0.73276,3,1,0,3,4,0.73436,1,1,4,0,0,17.471,38
40,0,0.55174,3,1,0,3,4,0.51088,1,2,4,0,0,17.982,39
41,0.63336,0.49001,1,1,1,2,4,0.70559,0,0,5,0,0,18.687,0
42,0.43568,0.4284,1,1,1,2,4,0.38587,0,1,5,0,0,19.073,1
43,0,0.65487,2,1,0,2,4,0.15483,0,2,5,0,0,19.228,2
44,0,0.58942,3,1,0,3,5,0.85467,0,3,5,0,0,20.083,3
45,0,0.63668,2,1,0,2,5,0.68731,1,0,5,0,0,20.77,4
46,0,0.53961,2,1,0,2,5,0.63348,1,1,5,0,0,21.404,5
47,0,0.55006,3,1,0,3,4,0.49356,1,2,5,0,0,21.897,6
48,0,0.63938,3,1,0,3,4,0.15259,1,3,5,0,0,22.05,7
49,0.66692,0.55462,1,1,2,3,4,0.12281,1,4,5,0,0,22.173,8
50,0,0.61681,3,1,0,3,5,0.79281,0,0,5,0,0,22.965,9
51,0.66944,0.46774,1,1,1,2,4,0.17261,0,1,5,0,0,23.138,10
52,0,0.59896,2,1,0,2,4,0.1899,0,2,5,0,0,23.328,11
53,0,0.53532,3,1,0,3,4,0.031304,1,0,5,0,0,23.359,12
54,0,0.55613,3,1,0,3,4,0.071074,1,1,5,0,0,23.43,13
55,0,0.47063,3,1,0,3,4,0.0853,1,2,5,0,0,23.516,14
56,0,0.51619,2,1,0,2,4,0.14968,0,0,5,0,0,23.665,15
57,0.57953,0.63453,1,1,2,3,5,0.7855,0,1,5,0,0,24.451,16
58,0,0.64817,2,1,0,2,4,0.41626,0,2,5,0,0,24.867,17
59,0.53497,0.5946,1,1,2,3,5,0.70412,0,3,5,0,0,25.571,18
60,0,0.56834,2,1,0,2,4,0.095495,0,4,5,0,0,25.667,19
61,0,0.61664,2,1,0,2,5,0.93243,1,0,5,0,0,26.599,20
62,0.56114,0.49438,1,1,2,3,4,0.029054,1,1,5,0,0,26.628,21
63,0,0.51175,2,1,0,2,5,0.93957,1,2,5,0,0,27.568,22
64,0,0.53062,2,1,0,2,4,0.079198,0,0,5,0,0,27.647,23
65,0.6966,0.58955,1,1,1,2,4,0.08992,0,1,5,0,0,27.737,24
66,0,0.562,3,1,0,3,5,0.77926,0,2,5,0,0,28.516,25
67,0,0.50465,2,1,0,2,4,0.02963,0,3,5,0,0,28.546,26
68,0,0.4651,2,1,0,2,5,0.72213,1,0,5,0,0,29.268,27
69,0,0.45462,2,1,0,2,5,0.87781,1,1,5,0,0,30.146,28
70,0,0.51475,3,1,0,3,4,0.039836,1,2,5,0,0,30.185,29
71,0,0.4739,2,1,0,2,5,0.94699,1,3,5,0,0,31.132,30
72,0.63357,0.44022,1,1,2,3,4,0.30256,1,4,5,0,0,31.435,31
73,0.48096,0.39149,1,1,2,3,5,0.6978,0,0,5,0,0,32.133,32
74,0,0.6755,3,1,0,3,5,0.80794,0,1,5,0,0,32.941,33
75,0,0.59171,3,1,0,3,5,0.88339,0,2,5,0,0,33.824,34
76,0,0,1,1,0,0,0,0,0,3,5,1,0,33.824,35
77,0.59026,0.33494,1,1,2,3,5,0.69065,0,3,5,0,0,34.515,36
78,0.45481,0.31714,1,1,2,3,5,0.74229,0,4,5,0,0,35.257,37
79,0.49343,0.34475,1,1,2,3,5,0.69843,0,5,5,0,0,35.956,38
80,0,0,3,1,0,3,0,0,1,0,5,1,0,35.956,39
81,0.52029,0.34673,1,1,2,3,4,0.77037,1,0,4,0,0,36.726,0
82,0.46971,0.31057,1,1,2,3,4,0.71216,1,1,4,0,0,37.438,1
83,0.48301,0.45307,1,1,2,3,4,0.69803,1,2,4,0,0,38.136,2
84,0.45185,0.30627,1,1,2,3,4,0.86826,1,3,4,0,0,39.004,3
85,0,0.64487,3,1,0,3,4,0.64735,1,4,4,0,0,39.652,4
86,0,0.53779,3,1,0,3,5,0.37832,0,0,4,0,0,40.03,5
87,0,0.52174,3,1,0,3,5,0.098777,0,1,4,0,0,40.129,6
88,0,0,2,1,0,2,0,0,0,2,4,1,0,40.129,7
89,0,0,1,1,0,0,0,0,0,2,4,1,0,40.129,8
90,0,0.52859,2,1,0,2,4,0.96631,0,2,4,0,0,41.095,9
91,0,0.64526,3,1,0,3,5,0.25428,0,3,4,0,0,41.349,10
92,0.68317,0.30739,1,1,1,2,4,0.90636,0,4,4,0,0,42.256,11
93,0,0.57583,3,1,0,3,4,0.96908,1,0,4,0,0,43.225,12
94,0,0.5555,2,1,0,2,5,0.14605,1,1,4,0,0,43.371,13
95,0.65056,0,1,1,2,3,0,0,1,2,4,0,1,43.371,14
96,0.64551,0,1,1,1,2,0,0,1,2,4,0,1,43.371,15
97,0.44901,0.274,1,1,1,2,5,0.088307,1,2,4,0,0,43.459,16
98,0,0.59227,2,1,0,2,4,0.71556,0,0,4,0,0,44.175,17
99,0,0.55381,3,1,0,3,5,0.31999,0,1,4,0,0,44.495,18
100,0,0.55896,2,1,0,2,4,0.71211,0,2,4,0,0,45.207,19
101,0,0.49586,2,1,0,2,5,0.29908,1,0,4,0,0,45.506,20
102,0,0.58484,3,1,0,3,4,0.6284,1,1,4,0,0,46.134,21
103,0,0.57806,2,1,0,2,5,0.030216,1,2,4,0,0,46.165,22
104,0,0.43653,2,1,0,2,5,0.15283,1,3,4,0,0,46.317,23
105,0,0.52752,3,1,0,3,4,0.96852,1,4,4,0,0,47.286,24
106,0.61791,0.49077,1,1,1,2,4,0.93077,0,0,4,0,0,48.217,25
107,0.42295,0.29577,1,1,1,2,4,0.91808,0,1,4,0,0,49.135,26
108,0,0.59331,2,1,0,2,4,0.95136,0,2,4,0,0,50.086,27
109,0,0.55806,2,1,0,2,4,0.96334,0,3,4,0,0,51.049,28
110,0,0,1,1,0,0,0,0,0,4,4,1,0,51.049,29
111,0.53566,0.28386,1,1,1,2,4,0.73394,0,4,4,0,0,51.783,30
112,0.61939,0.27342,1,1,1,2,5,0.14223,1,0,4,0,0,51.926,31
113,0,0,3,1,0,3,0,0,1,1,4,1,0,51.926,32
114,0,0.53865,2,1,0,2,5,0.10043,1,1,4,0,0,52.026,33
115,0,0.53113,2,1,0,2,5,0.087935,1,2,4,0,0,52.114,34
116,0.65595,0.24734,1,1,2,3,4,0.93241,1,3,4,0,0,53.046,35
117,0,0.60498,2,1,0,2,5,0.085843,1,4,4,0,0,53.132,36
118,0.59376,0.23593,1,1,2,3,5,0.018824,0,0,4,0,0,53.151,37
119,0,0.58312,3,1,0,3,5,0.000547,0,1,4,0,0,53.152,38
120,0,0,1,1,0,0,0,0,0,2,4,1,0,53.152,39
121,0.57112,0.36791,1,1,1,2,4,0.059919,0,2,5,0,0,53.212,0
122,0,0.53729,3,1,0,3,5,0.79877,0,3,5,0,0,54.01,1
123,0,0.45722,3,1,0,3,4,0.36455,1,0,5,0,0,54.375,2
124,0.4172,0.13937,1,1,2,3,4,0.003142,1,1,5,0,0,54.378,3
125,0.68215,0.26779,1,1,1,2,5,0.97122,1,2,5,0,0,55.349,4
126,0.53814,0.16016,1,1,1,2,5,0.54894,1,3,5,0,0,55.898,5
127,0.44018,0.11193,1,1,1,2,5,0.80605,1,4,5,0,0,56.704,6
128,0,0.53419,2,1,0,2,4,0.11236,0,0,5,0,0,56.817,7
129,0.56274,0.28889,1,1,1,2,4,0.08193,0,1,5,0,0,56.898,8
130,0,0.48661,3,1,0,3,5,0.93013,0,2,5,0,0,57.829,9
131,0,0.53433,3,1,0,3,4,0.11813,1,0,5,0,0,57.947,10
132,0.43857,0.27029,1,1,1,2,5,0.85335,1,1,5,0,0,58.8,11
133,0,0.48918,2,1,0,2,5,0.82429,1,2,5,0,0,59.624,12
134,0,0.5137,2,1,0,2,5,0.97559,1,3,5,0,0,60.6,13
135,0,0.59855,3,1,0,3,4,0.25394,1,4,5,0,0,60.854,14
136,0.60261,0.26346,1,1,1,2,4,0.45968,0,0,5,0,0,61.314,15
137,0,0.57067,3,1,0,3,5,0.50579,0,1,5,0,0,61.819,16
138,0,0.53151,3,1,0,3,5,0.25621,0,2,5,0,0,62.076,17
139,0.72558,0.25889,1,1,2,3,4,0.66521,1,0,5,0,0,62.741,18
140,0.58328,0.20769,1,1,2,3,4,0.58249,1,1,5,0,0,63.323,19
141,0,0.5145,3,1,0,3,4,0.38241,1,2,5,0,0,63.706,20
142,0,0.59178,2,1,0,2,5,0.82483,1,3,5,0,0,64.531,21
143,0,0.55817,2,1,0,2,5,0.83759,1,4,5,0,0,65.368,22
144,0,0.428,2,1,0,2,5,0.82493,1,5,5,0,0,66.193,23
145,0,0.5586,3,1,0,3,5,0.89854,0,0,5,0,0,67.092,24
146,0,0.49803,2,1,0,2,4,0.2257,0,1,5,0,0,67.317,25
147,0.56433,0.2702,1,1,1,2,4,0.073639,0,2,5,0,0,67.391,26
148,0.57866,0.27922,1,1,2,3,5,0.99416,0,3,5,0,0,68.385,27
149,0,0,1,1,0,0,0,0,0,4,5,1,0,68.385,28
150,0,0.58547,2,1,0,2,4,0.008306,0,4,5,0,0,68.393,29
151,0,0.58944,3,1,0,3,4,0.042554,1,0,5,0,0,68.436,30
152,0,0.49609,2,1,0,2,5,0.92206,1,1,5,0,0,69.358,31
153,0.65823,0.37244,1,1,1,2,5,0.87981,1,2,5,0,0,70.238,32
154,0.38845,0.2886,1,1,1,2,5,0.98977,1,3,5,0,0,71.228,33
155,0.4121,0.27056,1,1,1,2,4,0.10562,0,0,5,0,0,71.333,34
156,0.4774,0.24015,1,1,1,2,4,0.021067,0,1,5,0,0,71.354,35
157,0.62097,0.24599,1,1,2,3,5,0.81856,0,2,5,0,0,72.173,36
158,0.41452,0.31138,1,1,2,3,5,0.7862,0,3,5,0,0,72.959,37
159,0.54781,0.1743,1,1,2,3,5,0.94608,0,4,5,0,0,73.905,38
160,0,0.68373,2,1,0,2,5,0.53629,1,0,5,0,0,74.441,39
161,0,0.59544,3,1,0,3,4,0.76494,1,1,4,0,0,75.206,0
162,0,0.51823,3,1,0,3,4,0.65542,1,2,4,0,0,75.862,1
163,0.63547,0.20046,1,1,2,3,4,0.50102,1,3,4,0,0,76.363,2
164,0,0.54359,3,1,0,3,5,0.22478,0,0,4,0,0,76.588,3
165,0.70628,0.24994,1,1,2,3,5,0.37628,0,1,4,0,0,76.964,4
166,0,0.53241,2,1,0,2,4,0.43784,0,2,4,0,0,77.402,5
167,0.56895,0.27736,1,1,1,2,4,0.74564,0,3,4,0,0,78.147,6
168,0.45054,0.24382,1,1,1,2,4,0.76478,0,4,4,0,0,78.912,7
169,0,0.55285,3,1,0,3,5,0.34368,0,5,4,0,0,79.256,8
170,0,0.60805,2,1,0,2,5,0.31655,1,0,4,0,0,79.572,9
171,0,0.48156,3,1,0,3,4,0.88179,1,1,4,0,0,80.454,10
172,0,0.51633,3,1,0,3,4,0.98583,1,2,4,0,0,81.44,11
173,0,0.50536,3,1,0,3,5,0.31403,0,0,4,0,0,81.754,12
174,0,0.39141,2,1,0,2,4,0.70955,0,1,4,0,0,82.464,13
175,0.56681,0.27506,1,1,1,2,4,0.56577,0,2,4,0,0,83.029,14
176,0.61942,0.27794,1,1,1,2,4,0.75116,0,3,4,0,0,83.78,15
177,0,0.57409,3,1,0,3,5,0.14177,0,4,4,0,0,83.922,16
178,0.67961,0.29011,1,1,1,2,4,0.81895,0,5,4,0,0,84.741,17
179,0.57783,0.3491,1,1,1,2,5,0.11875,1,0,4,0,0,84.86,18
180,0,0.42952,3,1,0,3,4,0.86371,1,1,4,0,0,85.724,19
181,0,0.66453,2,1,0,2,5,0.24779,1,2,4,0,0,85.971,20
182,0.57466,0.24002,1,1,1,2,5,0.13724,1,3,4,0,0,86.109,21
183,0.64188,0.23396,1,1,1,2,4,0.84646,0,0,4,0,0,86.955,22
184,0,0.61377,2,1,0,2,4,0.63376,0,1,4,0,0,87.589,23
185,0,0.5618,3,1,0,3,5,0.046935,0,2,4,0,0,87.636,24
186,0,0.5415,3,1,0,3,5,0.12916,0,3,4,0,0,87.765,25
187,0.64123,0.29565,1,1,2,3,5,0.058663,0,4,4,0,0,87.824,26
188,0.51471,0.2893,1,1,2,3,5,0.11537,0,5,4,0,0,87.939,27
189,0.62623,0.32884,1,1,2,3,4,0.93556,1,0,4,0,0,88.875,28
190,0,0.53343,2,1,0,2,5,0.0459,1,1,4,0,0,88.92,29
191,0.54165,0.39607,1,1,2,3,4,0.76071,1,2,4,0,0,89.681,30
192,0,0.55737,3,1,0,3,4,0.80857,1,3,4,0,0,90.49,31
193,0.577,0.27855,1,1,2,3,4,0.98125,1,4,4,0,0,91.471,32
194,0.51456,0.29478,1,1,2,3,4,0.8389,1,5,4,0,0,92.31,33
195,0,0.55348,3,1,0,3,5,0.58757,0,0,4,0,0,92.897,34
196,0.65301,0.25667,1,1,2,3,5,0.44706,0,1,4,0,0,93.345,35
197,0,0.61783,2,1,0,2,4,0.61045,0,2,4,0,0,93.955,36
198,0.59623,0.33979,1,1,2,3,5,0.35488,0,3,4,0,0,94.31,37
199,0,0.57203,3,1,0,3,5,0.37408,0,4,4,0,0,94.684,38
200,0,0.54283,2,1,0,2,4,0.41248,0,5,4,0,0,95.096,39
201,0.72062,0.41417,1,1,2,3,4,0.54187,1,0,5,0,0,95.638,0
202,0,0.47844,3,1,0,3,4,0.35958,1,1,5,0,0,95.998,1
203,0,0.59667,2,1,0,2,5,0.57805,1,2,5,0,0,96.576,2
204,0.38966,0.18095,1,1,1,2,5,0.81815,1,3,5,0,0,97.394,3
205,0.43175,0.27126,1,1,1,2,5,0.91359,1,4,5,0,0,98.308,4
206,0,0.46575,2,1,0,2,5,0.77777,1,5,5,0,0,99.085,5
207,0,0.5087,2,1,0,2,4,0.22511,0,0,5,0,0,99.311,6
