1,0.45629,0.47143,1,1,1,2,4,0.5,0,0,5,0,0,0.5,0
2,0.54434,0.48336,1,1,1,2,4,0.54957,0,1,5,0,0,1.0496,1
3,0.69006,0.54868,1,1,1,2,4,0.54057,0,2,5,0,0,1.5901,2
4,0,0,3,1,0,3,0,0,0,3,5,1,0,1.5901,3
5,0.56453,0.5311,1,1,1,2,4,0.024029,0,3,5,0,0,1.6142,4
6,0,0,2,1,0,2,0,0,0,4,5,1,0,1.6142,5
7,0,0.70986,3,1,0,3,5,0.75097,0,4,5,0,0,2.3651,6
8,0,0.66837,3,1,0,3,5,0.56566,0,5,5,0,0,2.9308,7
9,0,0,1,1,0,0,0,0,0,6,5,1,0,2.9308,8
10,0.61321,0.49728,1,1,2,3,5,0.83768,0,6,5,0,0,3.7685,9
11,0,0.64088,3,1,0,3,5,0.64075,0,7,5,0,0,4.4092,10
12,0,0,1,1,0,0,0,0,0,8,5,1,0,4.4092,11
13,0.69576,0.40542,1,1,2,3,5,0.98527,0,8,5,0,0,5.3945,12
14,0.66064,0.59071,1,1,2,3,4,0.12536,1,0,5,0,0,5.5199,13
15,0,0,3,1,0,3,0,0,1,1,5,1,0,5.5199,14
16,0,0.57855,3,1,0,3,4,0.018162,1,1,5,0,0,5.538,15
17,0,0.60338,3,1,0,3,4,0.015287,1,2,5,0,0,5.5533,16
18,0,0.47626,3,1,0,3,4,0.036486,1,3,5,0,0,5.5898,17
19,0.64883,0.67805,1,1,2,3,4,0.006443,1,4,5,0,0,5.5962,18
20,0,0,2,1,0,2,0,0,1,5,5,1,0,5.5962,19
21,0,0,3,1,0,3,0,0,1,5,5,1,0,5.5962,20
22,0,0.59627,2,1,0,2,5,0.78715,1,5,5,0,0,6.3834,21
23,0.64012,0.46176,1,1,1,2,5,0.82171,1,6,5,0,0,7.2051,22
24,0.48415,0.6103,1,1,1,2,5,0.84741,1,7,5,0,0,8.0525,23
25,0,0.67109,3,1,0,3,4,0.37762,1,8,5,0,0,8.4301,24
26,0,0,3,1,0,3,0,0,1,9,5,1,0,8.4301,25
27,0.67492,0.46542,1,1,1,2,5,0.99174,1,9,5,0,0,9.4219,26
28,0,0,3,1,0,3,0,0,0,0,5,1,0,9.4219,27
29,0,0.55156,2,1,0,2,4,0.016484,0,0,5,0,0,9.4384,28
30,0,0.63949,3,1,0,3,5,0.92536,0,1,5,0,0,10.364,29
31,0,0,3,1,0,3,0,0,0,2,5,0,1,10.364,30
32,0.68569,0.53062,1,1,2,3,5,0.88264,0,2,5,0,0,11.246,31
33,0.6542,0.45865,1,1,1,2,4,0.10195,0,3,5,0,0,11.348,32
34,0.43565,0,1,1,1,2,0,0,0,4,5,1,0,11.348,33
35,0,0.69467,3,1,0,3,5,0.87282,0,4,5,0,0,12.221,34
36,0.48684,0.53177,1,1,1,2,4,0.10559,0,5,5,0,0,12.327,35
37,0,0,2,1,0,2,0,0,0,6,4,1,0,12.327,0
